,runid,name,normal_class,loss_mode,noise_mode,test_rocauc
769,367nq8pc,mvtec_fcdd_20220515135339.normal_1.it_1,1,pixel-level-balanced,mvtec_gt,"[0.9010973401044071, 0.8962771747581875, 0.934810658522438, 0.9402833597206999, 0.9523470839260313, 0.9304698216735253, 0.9365178848115766, 0.9436383815962062, 0.9478987316345271, 0.9447889512381185, 0.9102499063436563, 0.9304734454270377, 0.9333410346068575, 0.942893330043589, 0.960302599862259, 0.9457948143566425, 0.9195637638401475, 0.903214177292046, 0.9413165748393021, 0.9557552713446249, 0.9266826634096145, 0.944015947872417, 0.9368321917808219, 0.9251094743214611, 0.9339758646394464, 0.9165831356079157, 0.9405956471935853, 0.9125276598289577, 0.9392382495348639, 0.9357945136438909, 0.9416567688823277, 0.9431269798975634, 0.9345454545454546, 0.9544569800569801, 0.9239673090505498, 0.9128416362657735, 0.9434356269799308, 0.9073007415940672, 0.945763347582937, 0.9319046571598392, 0.9423233467941452, 0.9294246848259194, 0.8909937494338255, 0.9319059319059319, 0.9522776982385095, 0.9210547509920781, 0.9243178585283848, 0.9189102406702956, 0.9235694127888201, 0.9513313356164383, 0.9221018989074573]"
772,2h6laeh3,mvtec_fcdd_20220515135348.normal_9.it_0,9,pixel-level-balanced,mvtec_gt,"[0.9351505016722408, 0.8939419225634179, 0.945094542887923, 0.9437943460009658, 0.9546515505168389, 0.9520309293112501, 0.9511868940153795, 0.9350250417362271, 0.949449081803005, 0.8862725450901803, 0.9325542570951586, 0.9689935426408373, 0.9561834757290821, 0.948561872909699, 0.9620735785953178, 0.9382809013833111, 0.9405497994652406, 0.9891151919866444, 0.9810327540106951, 0.9014139389890893, 0.9550584307178631, 0.9233626806344961, 0.9689981819921538, 0.9674131016042781, 0.9273479278074865, 0.9540023395721925, 0.9629846256684492, 0.9522642000074297, 0.9451695671575189, 0.9383322991742638, 0.9853756260434057, 0.9517368069472278, 0.9639872994652405, 0.9465896615913322, 0.9185719058756145, 0.8289400511622733, 0.9582292498261697, 0.9390301003344481, 0.9593336833564031, 0.9311079545454546, 0.9422939239177128, 0.9499080882352942, 0.9845353443749701, 0.9497409759358288, 0.935752508361204, 0.953118615104573, 0.986361612113115, 0.994994994994995, 0.9795702516143399, 0.9055415015989691, 0.9535900330069149]"
775,1c8wun7g,mvtec_fcdd_20220515135339.normal_1.it_0,1,pixel-level-balanced,mvtec_gt,"[0.8573181654967228, 0.9220686942509484, 0.9248923509359488, 0.9521220966533467, 0.9546843011142314, 0.9432312470287154, 0.9765859270255752, 0.9683610018565766, 0.9587713310580205, 0.9735997829244546, 0.9493510288476832, 0.9685076589710349, 0.9396423888611389, 0.939510825202272, 0.9686219262295083, 0.9653441268149501, 0.9698459533467074, 0.9499608944789388, 0.9525881939950684, 0.9632329823081845, 0.963975402909529, 0.9555288277968691, 0.968958871984938, 0.9477357770141275, 0.9470495726495726, 0.9705854358553836, 0.9442024519583982, 0.9379339515729996, 0.9426585369746693, 0.9615795761805948, 0.9461131901563125, 0.938782489740082, 0.9333611442685379, 0.9369690369370757, 0.9714330178289253, 0.9427411032324645, 0.9447507675355776, 0.9365098679745965, 0.9671768812873108, 0.9450936926078971, 0.9561373488478212, 0.9404204766361869, 0.9656112213497996, 0.9483276059564719, 0.9450527525498396, 0.9459542942186819, 0.9553961433289534, 0.9597458820674383, 0.9720571625006139, 0.9595760683760685, 0.9284340582154418]"
779,1t3ntrqh,mvtec_fcdd_20220515135348.normal_8.it_2,8,pixel-level-balanced,mvtec_gt,"[0.953260113232648, 0.9578098600876754, 0.9867569351433346, 0.9825278836551851, 0.9827536671401893, 0.9852631578947368, 0.9825113687210228, 0.9880786303107165, 0.9906953409617925, 0.9854409246575342, 0.9805914821346919, 0.9692277947729662, 0.9902253764527884, 0.9785856823594348, 0.9906244813358087, 0.9826693788381149, 0.9839124454279051, 0.9869065417573715, 0.9903912742382271, 0.9814033946026349, 0.9843578700746929, 0.9800601746181226, 0.9861454725383474, 0.9827713291542711, 0.9917395628852026, 0.9856934931506849, 0.9852701025540532, 0.9749222797927461, 0.9929243167274685, 0.9774892674376908, 0.9750102644340135, 0.9824115692788744, 0.9891885357681164, 0.9824914383561644, 0.988834974701122, 0.9869055823569952, 0.9787499274246155, 0.980837158052348, 0.9856310344827586, 0.9794560916056242, 0.9846681346335325, 0.9933175152999294, 0.9800866262884993, 0.985777050916415, 0.9773576596413968, 0.9769476943704011, 0.9870927400522621, 0.9820829591360725, 0.985717872686403, 0.9850208392090501, 0.9808032036326393]"
781,149nvupt,mvtec_fcdd_20220515135339.normal_0.it_2,0,pixel-level-balanced,mvtec_gt,"[0.8515048820882167, 0.9002150439158071, 0.9064113129799587, 0.9291727291623363, 0.9326445378610034, 0.9199130859354359, 0.9262315525129862, 0.924093052403115, 0.937768912732803, 0.9267328531175462, 0.943921991042576, 0.9326755626749748, 0.9182409098065516, 0.9064323374340948, 0.9239562023847481, 0.9279616814913322, 0.9427719166900217, 0.9492307096907359, 0.9443814026792751, 0.9272993204800674, 0.9305903138640614, 0.9448730693175138, 0.9324459181045585, 0.950708294315714, 0.9519829557264602, 0.9344921748225873, 0.9287071294949075, 0.9443028450116691, 0.944649468190397, 0.9477600281584628, 0.9495267886269165, 0.9531310359258305, 0.93478329393223, 0.9525001913086361, 0.9540168875222687, 0.9459771126760563, 0.9547781866903313, 0.9555710049411112, 0.95464834597514, 0.9405476528556002, 0.9485076023391812, 0.9548552581788159, 0.9622655456884062, 0.9497449321653647, 0.9546839041559496, 0.9544203794692291, 0.9444735063095545, 0.9550085889874917, 0.9638242442935262, 0.9487151328794201, 0.9552049561099907]"
785,1m4mtmzq,mvtec_fcdd_20220515135348.normal_8.it_1,8,pixel-level-balanced,mvtec_gt,"[0.9164433889497828, 0.9287613349658053, 0.9692803684513529, 0.9662703766064775, 0.9812551724137931, 0.9858172413793105, 0.9930498396510917, 0.9880605127276021, 0.9922774457376533, 0.9929566576198701, 0.9937451683182233, 0.9928175984207597, 0.995969310854151, 0.9842398921120131, 0.9918901439475436, 0.9910647924789089, 0.9941610168250574, 0.9866256373826414, 0.9874569854860419, 0.9936593261861115, 0.9902612775482094, 0.9905041436464089, 0.9928026459778501, 0.9858304696449025, 0.9832836987623929, 0.9887489808859498, 0.9900953316254832, 0.9871862068965518, 0.9884301546705639, 0.9865179715168412, 0.9885502754820936, 0.9848238812433187, 0.9912822509203602, 0.9941789713423923, 0.9841207330623497, 0.9882950804535657, 0.9933711137400256, 0.9873300091368628, 0.9934515451203286, 0.9921915040049201, 0.9918050699300699, 0.9809179872178995, 0.9930004865212312, 0.9850399197062505, 0.9915267743306417, 0.993389054778266, 0.990295220258038, 0.9788002979483863, 0.9893507197141644, 0.9912926537196045, 0.9874860788752176]"
787,ed7v5vp3,mvtec_fcdd_20220515135339.normal_0.it_1,0,pixel-level-balanced,mvtec_gt,"[0.807380698005698, 0.880887192080574, 0.8877676158802744, 0.9040202886710239, 0.914486701799836, 0.9033547408343869, 0.8975341242979878, 0.9115164106605022, 0.9244962765101036, 0.903831789160386, 0.9179977226464097, 0.9244590703414234, 0.9408551527910266, 0.9346414184915477, 0.9320495589750193, 0.9385305712444563, 0.933718871618091, 0.9419538188277087, 0.9439796102257808, 0.9597821302816901, 0.945039388747998, 0.9488033975183972, 0.9455992638205648, 0.9403181459517941, 0.9556286367760991, 0.946399444177222, 0.9435499485766158, 0.9501297811507701, 0.9559962240840794, 0.942494161158042, 0.962288816522264, 0.9567569878680989, 0.9502692687984181, 0.9554775528169014, 0.9559622407304526, 0.9483226295828066, 0.9587219732848117, 0.9517710196779965, 0.9494563122975491, 0.9604368307349145, 0.9560064383646245, 0.9521655690840028, 0.9506198703810393, 0.9612456123502908, 0.9548632129405434, 0.9526081080252151, 0.9521599762905654, 0.9538695920902763, 0.9580163747746018, 0.9492070590663594, 0.9550760555180157]"
791,wrdjk23s,mvtec_fcdd_20220515135348.normal_8.it_0,8,pixel-level-balanced,mvtec_gt,"[0.902667830417191, 0.9134171840832549, 0.9349766150196561, 0.9655518296700882, 0.9838326635001826, 0.976691657758709, 0.9761213237879576, 0.9850242382271468, 0.9910801393728224, 0.9878984251375178, 0.9878121420389462, 0.9843868506818059, 0.9804281286819323, 0.9863541409655399, 0.9918458768759054, 0.9929106147201534, 0.9905167464510081, 0.9879889004407608, 0.9894618771009438, 0.9797574987448404, 0.9871019473081328, 0.986024486024486, 0.9820840790306711, 0.9907202172827173, 0.9869940790993421, 0.9940172688639374, 0.9815665303554577, 0.9745165726474138, 0.9887867621204236, 0.9848198676323676, 0.9876581576026636, 0.992567887052193, 0.9876448275862069, 0.9855251055609021, 0.9882689655172413, 0.9844646990740742, 0.9883206896551724, 0.9880391501727304, 0.9930216838718072, 0.9773775566526041, 0.9897155803985214, 0.9783288620909476, 0.9889570883432932, 0.9878832105394606, 0.9898570769940064, 0.9781413363400739, 0.9846888125238641, 0.9899964816844613, 0.9896552564598067, 0.9800978362359437, 0.9824431677712242]"
793,3ozfigz5,mvtec_fcdd_20220515135339.normal_0.it_0,0,pixel-level-balanced,mvtec_gt,"[0.8611906785925487, 0.9008097687138956, 0.9261864047698314, 0.9296764205748391, 0.9278155417334858, 0.9088452809560189, 0.911723833766451, 0.9330819643411716, 0.925295490966477, 0.9141216331896742, 0.9348643096447187, 0.9144513557581979, 0.93049556255135, 0.9406422815385405, 0.9440529324250254, 0.9351666245259165, 0.9209401006545838, 0.9331363481966403, 0.9265977012874471, 0.9462261717014767, 0.9428317116802652, 0.9402591222719702, 0.9457003252248107, 0.9432907466761633, 0.9401479392125258, 0.9417865861266153, 0.9438729856586214, 0.9532646510815455, 0.9381739532762625, 0.9456156820627197, 0.9566078469394351, 0.963816979704615, 0.9329464179724596, 0.9522830409356725, 0.9550523775894539, 0.9533454655109539, 0.9628368759710731, 0.9418766383138073, 0.9417251480813804, 0.951835552157873, 0.9475618059545545, 0.9608582530545613, 0.953074298005811, 0.9591461988304094, 0.9618447534766119, 0.9471775599221162, 0.9542399605029503, 0.9537006776978911, 0.959088593132411, 0.9521911268624724, 0.9538371424328499]"
854,ioi6vybw,mvtec_fcdd_20220511154411.normal_7.it_2,7,pixel-level-balanced,mvtec_gt,"[0.9033341337044628, 0.940704395328653, 0.9543859763180249, 0.9717215028230582, 0.9729193623463196, 0.982055171031549, 0.9768230743430137, 0.9844611061157994, 0.982035357789191, 0.9837653084161201, 0.9750463812442058, 0.9804557464302406, 0.9773202891805377, 0.9763303681763478, 0.9792210486094052, 0.9768784452509441, 0.9839857861752918, 0.9832589917716088, 0.9776863068024171, 0.9808077254364362, 0.9764197257850509, 0.9845582928714487, 0.9804600697882152, 0.9807104947344142, 0.98203118089341, 0.981579772706483, 0.9776820076261418, 0.9811734567121871, 0.9779891395853316, 0.9819270083913068, 0.975848063973064, 0.9862932128557128, 0.9764083371380461, 0.9801724022957334, 0.9791658925517193, 0.9783815494536284, 0.9745191178303312, 0.9815641520338608, 0.9833443733634452, 0.9777833130450733, 0.985104800671014, 0.9848582109277649, 0.9851120995847855, 0.9811058663133932, 0.9798839009287925, 0.9737267032310052, 0.9747952878146784, 0.9844495854019911, 0.9816069748962117, 0.9776430820966063, 0.9798937373826025]"
856,3dy55xgr,mvtec_fcdd_20220511154411.normal_7.it_1,7,pixel-level-balanced,mvtec_gt,"[0.9208978891429445, 0.9503291811861792, 0.9689814592988207, 0.9718387427207087, 0.9717192085657159, 0.9685192050575065, 0.975423076923077, 0.9794896148912361, 0.9726149731160786, 0.9688121602344547, 0.9729731345639434, 0.9667561419314399, 0.9730735560921766, 0.9756549687775211, 0.9819665487768936, 0.9628894878706199, 0.9725486154787605, 0.9697078581653311, 0.9772274175316, 0.9808427079148252, 0.9756214446643514, 0.9725711643202138, 0.9746930748641823, 0.9694310524311821, 0.9723744778150074, 0.9722994193517474, 0.9715660917823442, 0.9810744470326904, 0.9630422187355947, 0.9660442701180993, 0.9761134105493464, 0.9675100089705685, 0.9820969653526439, 0.9777623600746268, 0.9733692722371967, 0.9749035757332262, 0.967369240936556, 0.9709120233290297, 0.9781148895221101, 0.9778361344537815, 0.9720456042717706, 0.971210602798545, 0.9805460317460317, 0.9732310435435435, 0.9806897175420389, 0.9763050564348729, 0.9793099914165289, 0.9809797114074758, 0.975394700901393, 0.9725469644440862, 0.9699004859879827]"
860,2elao9hp,mvtec_fcdd_20220511154411.normal_7.it_0,7,pixel-level-balanced,mvtec_gt,"[0.9284958680069508, 0.9617930947799102, 0.9654114057239058, 0.96470100792977, 0.982013888888889, 0.9837628032345014, 0.9809252494035827, 0.986211850625056, 0.979881673350907, 0.9864871738168952, 0.9828601116064181, 0.9808683250907724, 0.9851505048355442, 0.9858300441346659, 0.9801257966949588, 0.9870578286219381, 0.9828546656323904, 0.9868733420161954, 0.9843550799775621, 0.9824417227410052, 0.9830829617555163, 0.9878678967417147, 0.9853843360022648, 0.9774592778028944, 0.9886286713175332, 0.9845424761904762, 0.9867571258043768, 0.9844082583768196, 0.985733082706767, 0.983284286703361, 0.984144856055659, 0.986745013477089, 0.986967175925718, 0.9851404158460738, 0.9870496651154608, 0.9872450575575575, 0.986752020165922, 0.9843129770992366, 0.9885062564918466, 0.9872858432091088, 0.9913611179344415, 0.9861643492155231, 0.9836877016492656, 0.9860837542087542, 0.985559418331192, 0.9832711706060429, 0.9845951482479784, 0.9828504587871383, 0.984490968836035, 0.9871266355641355, 0.9843474793324111]"
862,3rj5wsgj,mvtec_fcdd_20220511154411.normal_6.it_2,6,pixel-level-balanced,mvtec_gt,"[0.8250109448636399, 0.9913542873515965, 0.99370756302521, 0.9884303071005556, 0.9872021816094153, 0.9885228344442846, 0.9877235889320481, 0.9839686435141863, 0.9893690675600224, 0.9903495044340115, 0.997880410531013, 0.9918797739188854, 0.9896605042016807, 0.994036850921273, 0.994797970693518, 0.9910861468954149, 0.9908389261744966, 0.9827495798319328, 0.9936963536021727, 0.9919780495978553, 0.9901373103790022, 0.9918783876833984, 0.9931731260355546, 0.9927414852037968, 0.9956770019424283, 0.9938277691230699, 0.9831827309236948, 0.9898277149699982, 0.988676716917923, 0.9883119405356733, 0.9819244302949062, 0.9941974775811634, 0.9892342493297588, 0.987058654674194, 0.9904972830985552, 0.9913042088268674, 0.9912810194500336, 0.9918523793565683, 0.9952875322935605, 0.990755033557047, 0.9919820069810577, 0.9945524382585328, 0.9929415214477212, 0.992201703186298, 0.9948104279870567, 0.9904612862359341, 0.9935130349838207, 0.9849220501774395, 0.9916442953020134, 0.995878869283839, 0.9918206771183657]"
865,lmvrgwxp,mvtec_fcdd_20220511154411.normal_6.it_1,6,pixel-level-balanced,mvtec_gt,"[0.8499339393819882, 0.9756393217566561, 0.9843794852167257, 0.9895077705172994, 0.9865234667866247, 0.9894419039884179, 0.987499068484984, 0.9831989114787718, 0.9910166088278647, 0.990441023673652, 0.9950917212521407, 0.9916408167333158, 0.9841269841269842, 0.9951220224620642, 0.9897597062095023, 0.9920262314628512, 0.9943029490616622, 0.994513422818792, 0.9912774417562724, 0.9921255671886863, 0.9884184545281944, 0.9878950089722923, 0.9856965495835704, 0.9960067226890758, 0.992145497311828, 0.9942617449664429, 0.987293890844299, 0.9919041953339196, 0.9931457244839894, 0.9941335379401846, 0.9942304169973746, 0.9918927973199331, 0.9877243697478991, 0.9954443005802522, 0.9913182800506745, 0.9878050561551607, 0.9899871787044386, 0.9947818791946309, 0.9925814368585453, 0.9911472006838025, 0.9905210084033613, 0.9914114315522766, 0.9868404110118204, 0.9904410236736522, 0.995230643117967, 0.9903571217290135, 0.9914461194863206, 0.9898073476702509, 0.9925935259856632, 0.9918523793565684, 0.991309665795537]"
869,ya28srm4,mvtec_fcdd_20220511154411.normal_6.it_0,6,pixel-level-balanced,mvtec_gt,"[0.8489608817697201, 0.985383064516129, 0.9867827255334375, 0.9944981341498421, 0.9943798319327731, 0.9956375838926175, 0.9939765100671141, 0.9872444705093834, 0.992248322147651, 0.9964638655462186, 0.9876821071200462, 0.9894648829431438, 0.9918360907889807, 0.9914486921529174, 0.9913663729938735, 0.9915788931523782, 0.9923550603217158, 0.9956218794246963, 0.9941912816257349, 0.988523841568929, 0.9917364600781686, 0.9926118275948239, 0.9891973244147158, 0.9940675133689839, 0.9954728370221327, 0.993344537815126, 0.9942246069006633, 0.9897533348237573, 0.9923197796571267, 0.990339351301019, 0.9915737183579196, 0.9969839142091153, 0.9950210985363442, 0.9940249649977322, 0.994902008669638, 0.9888945779409948, 0.9909608302644795, 0.9937275985663082, 0.993149596567736, 0.9948269618747091, 0.9953075630252101, 0.9930465640435429, 0.9935078371527598, 0.9914372061786434, 0.9937877770315648, 0.9931855838347597, 0.9931375835617519, 0.9929021045406085, 0.992964824120603, 0.9903134861103926, 0.9929602525977984]"
871,32j0wot2,mvtec_fcdd_20220511154419.normal_14.it_2,14,pixel-level-balanced,mvtec_gt,"[0.8833492766077036, 0.9089503920964594, 0.8916467983651226, 0.9389961607949413, 0.9566619573057686, 0.9551794463067582, 0.9752581999773011, 0.9813343782281907, 0.983078231292517, 0.9834206063123334, 0.9791429694666491, 0.9810744537137224, 0.9900711534372698, 0.9906448846069456, 0.9884352403264361, 0.9836459836459835, 0.9722171485231186, 0.9723972858429037, 0.9920770355923939, 0.9894169491525424, 0.9916115359153335, 0.990488988623317, 0.9887994468218348, 0.9927356522479565, 0.9896408883994596, 0.987522241868819, 0.9831459816498822, 0.9888069146473221, 0.9869262633570437, 0.9910641367264577, 0.9900584490136729, 0.9910605986555353, 0.991358204841351, 0.9814852264986376, 0.9876182909890776, 0.9881694915254238, 0.9885186973550083, 0.98702379601256, 0.9866269841269841, 0.9875008547008547, 0.9907541534774755, 0.9884332174789198, 0.9875593220338984, 0.9805372821386449, 0.990208360634255, 0.9901163033305317, 0.9916089880647077, 0.986167723061921, 0.9896315192743764, 0.9916832595988245, 0.9885056674495522]"
875,3h5gzgf7,mvtec_fcdd_20220511154419.normal_14.it_1,14,pixel-level-balanced,mvtec_gt,"[0.8626233265681121, 0.9162806779095207, 0.9317670362643287, 0.9518208380638431, 0.973050514363354, 0.9776246622326485, 0.9859712302383437, 0.9913397781495942, 0.9923236072130429, 0.9939796610169491, 0.9915773274668981, 0.9898894586894587, 0.9870425426290864, 0.9707176709546378, 0.9935917404654888, 0.9913378684807256, 0.98877211374656, 0.9879971246593892, 0.9913203733428453, 0.9911998109717092, 0.9856424901968441, 0.973744833471851, 0.9932307841614907, 0.9919214888396864, 0.9927385473636893, 0.9899092970521542, 0.9912717328447664, 0.9905536869891008, 0.991493705341953, 0.986427732354882, 0.9904745762711864, 0.9914982876712329, 0.9855750667073923, 0.9924464328705561, 0.9892904355780654, 0.9924650514108138, 0.9889424010093169, 0.988088482470505, 0.986837474918969, 0.989868195173087, 0.9906570206214893, 0.9845306972354115, 0.9892944892944893, 0.9887769429265331, 0.9930282481341786, 0.9944388326489383, 0.9935964966639813, 0.986728222924542, 0.9924323058583107, 0.989547769717549, 0.9904962749596263]"
