,runid,name,it,net,bias,cuda,load,test,epochs,logdir,readme,datadir,dataset,preproc,resdown,workers,oe_limit,quantile,gauss_std,loss_mode,batch_size,noise_mode,acc_batches,normal_class,weight_decay,blur_heatmaps,learning_rate,nominal_label,log_start_time,lr_sched_param,optimizer_type,scheduler_type,supervise_mode,log_start_time_str,normal_class_label,_runtime,_timestamp,test_rocauc,lr,loss,_step,epoch,_wandb,loss_normal,loss_anomalous
576,w6vud4s2,mvtec_fcdd_20220517151617.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220517151617/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,8,0.0001,False,0.001,0,1652793377,[0.985],sgd,lambda,malformed_normal_gt,20220517151617,pill,7040.0,1652800420.0,0.8579619502733975,0.0004768428712720824,36.43228530883789,50.0,49.0,{'runtime': 7042},,
577,2nu8kz1z,mvtec_fcdd_20220516164612.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164612/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652712372,[0.985],sgd,lambda,noise,20220516164612,leather,1961.0,1652793832.0,0.9893589079463412,0.0004768428712720824,0.07734671235084534,50.0,49.0,{'runtime': 1961},,
578,3vtixfyj,mvtec_fcdd_20220516164643.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164643/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,confetti,8,4,0.0001,False,0.001,0,1652712403,[0.985],sgd,lambda,malformed_normal_gt,20220516164643,grid,5955.0,1652797129.0,0.9155009910626706,0.0004768428712720824,0.1365775614976883,50.0,49.0,{'runtime': 5952},,
579,1ig0h55d,mvtec_fcdd_20220516164751.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164751/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,confetti,8,4,0.0001,False,0.001,0,1652712471,[0.985],sgd,lambda,malformed_normal_gt,20220516164751,grid,5790.0,1652796283.0,0.6980927100737407,0.0004768428712720824,0.029812023043632507,50.0,49.0,{'runtime': 5787},,
580,2vqcu9bt,mvtec_fcdd_20220516164643.normal_12.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164643/normal_12/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,confetti,8,12,0.0001,False,0.001,0,1652712403,[0.985],sgd,lambda,malformed_normal_gt,20220516164643,transistor,5765.0,1652796114.0,0.9040653794029806,0.0004768428712720824,0.1525304764509201,50.0,49.0,{'runtime': 5761},,
581,31vqzjpl,mvtec_fcdd_20220516164800.normal_12.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164800/normal_12/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,confetti,8,12,0.0001,False,0.001,0,1652712480,[0.985],sgd,lambda,malformed_normal_gt,20220516164800,transistor,5919.0,1652796241.0,0.8510743178269957,0.0004768428712720824,0.03489309549331665,50.0,49.0,{'runtime': 5918},,
582,2v64fmje,mvtec_fcdd_20220516164612.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164612/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652712372,[0.985],sgd,lambda,noise,20220516164612,leather,1968.0,1652791863.0,0.9894757088356098,0.0004768428712720824,0.036544326692819595,50.0,49.0,{'runtime': 1968},,
583,26apf2i0,mvtec_fcdd_20220516164612.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164612/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,6,0.0001,False,0.001,0,1652712372,[0.985],sgd,lambda,noise,20220516164612,leather,3054.0,1652789888.0,0.99064301085312,0.0004768428712720824,0.09033370018005372,50.0,49.0,{'runtime': 3050},,
584,n8wb6re0,mvtec_fcdd_20220516164616.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164616/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,mvtec_gt,8,14,0.0001,False,0.001,0,1652712376,[0.985],sgd,lambda,noise,20220516164616,zipper,3467.0,1652789144.0,0.990225969628117,0.0004768428712720824,0.10630633682012558,50.0,49.0,{'runtime': 3463},,
585,lg6q580p,mvtec_fcdd_20220516164643.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164643/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,confetti,8,4,0.0001,False,0.001,0,1652712403,[0.985],sgd,lambda,malformed_normal_gt,20220516164643,grid,5998.0,1652791165.0,0.9051824422118204,0.0004768428712720824,0.12572798132896423,50.0,49.0,{'runtime': 5995},,
586,1w4mn0f5,mvtec_fcdd_20220516164643.normal_12.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164643/normal_12/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced,16,confetti,8,12,0.0001,False,0.001,0,1652712403,[0.985],sgd,lambda,malformed_normal_gt,20220516164643,transistor,5858.0,1652790340.0,0.9103820666226656,0.0004768428712720824,0.1255156695842743,50.0,49.0,{'runtime': 5855},,
587,1xuq1vjt,mvtec_fcdd_20220516164751.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164751/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,confetti,8,4,0.0001,False,0.001,0,1652712471,[0.985],sgd,lambda,malformed_normal_gt,20220516164751,grid,6035.0,1652790485.0,0.7078182049724093,0.0004768428712720824,0.02746012806892395,50.0,49.0,{'runtime': 6030},,
588,lb712k2i,mvtec_fcdd_20220516164800.normal_12.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220516164800/normal_12/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distances,16,confetti,8,12,0.0001,False,0.001,0,1652712480,[0.985],sgd,lambda,malformed_normal_gt,20220516164800,transistor,5968.0,1652790315.0,0.8259903476748969,0.0004768428712720824,0.04920898377895355,50.0,49.0,{'runtime': 5967},,
